date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2013-05-15,Kyankwanzi,Kiboga,Kiboga,0.916111,31.774167,cereals and tubers,Maize (white),KG,actual,Retail,UGX,553.3,0.2179
2013-05-15,Kyankwanzi,Kiboga,Kiboga,0.916111,31.774167,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2000.0,0.7875
2013-05-15,Kyankwanzi,Kiboga,Kiboga,0.916111,31.774167,cereals and tubers,Millet,KG,actual,Retail,UGX,2200.0,0.8662
2013-05-15,Kyankwanzi,Kiboga,Kiboga,0.916111,31.774167,cereals and tubers,Sorghum,KG,actual,Retail,UGX,800.0,0.315
2013-05-15,Kyankwanzi,Kiboga,Kiboga,0.916111,31.774167,pulses and nuts,Beans,KG,actual,Retail,UGX,1916.7,0.7547
2013-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1200.0,0.4725
2013-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Cassava flour,KG,actual,Wholesale,UGX,1000.0,0.3937
2013-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize,KG,actual,Retail,UGX,700.0,0.2756
2013-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize,KG,actual,Wholesale,UGX,647.42,0.2549
2013-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize (white),KG,actual,Retail,UGX,700.0,0.2756
2013-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1475.0,0.5808
2013-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Millet,KG,actual,Retail,UGX,1296.8,0.5106
2013-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Sorghum,KG,actual,Retail,UGX,427.5,0.1683
2013-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,pulses and nuts,Beans,KG,actual,Wholesale,UGX,1791.46,0.7054
2013-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,vegetables and fruits,Plantains,KG,actual,Retail,UGX,1000.0,0.3937
2013-05-15,Lira,Lira Municipality,Lira,2.235,32.909722,vegetables and fruits,Plantains,KG,actual,Wholesale,UGX,1000.0,0.3937
2013-05-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1663.3,0.6549
2013-05-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1396.8,0.55
2013-05-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2000.0,0.7875
2013-05-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Millet,KG,actual,Retail,UGX,2121.5,0.8353
2013-06-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Maize,KG,actual,Wholesale,UGX,671.26,0.2588
2013-06-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2000.0,0.771
2013-06-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1000.0,0.3855
2013-06-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1840.0,0.7094
2013-06-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Sorghum,KG,actual,Retail,UGX,540.0,0.2082
2013-06-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,pulses and nuts,Beans,KG,actual,Retail,UGX,2580.0,0.9946
2013-06-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1250.0,0.4819
2013-06-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Maize (white),KG,actual,Retail,UGX,800.0,0.3084
2013-06-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1600.0,0.6168
2013-06-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Millet,KG,actual,Retail,UGX,1566.6,0.604
2013-06-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1420.0,0.5474
2013-06-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Maize (white),KG,actual,Retail,UGX,790.0,0.3046
2013-06-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1740.0,0.6708
2013-06-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Millet,KG,actual,Retail,UGX,1600.0,0.6168
2013-06-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,pulses and nuts,Beans,KG,actual,Retail,UGX,2220.0,0.8558
2013-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1183.3,0.4562
2013-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize,KG,actual,Retail,UGX,1000.0,0.3855
2013-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize,KG,actual,Wholesale,UGX,656.64,0.2531
2013-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1000.0,0.3855
2013-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1866.7,0.7196
2013-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Millet,KG,actual,Retail,UGX,1483.3,0.5718
2013-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Rice,KG,actual,Wholesale,UGX,2493.8,0.9614
2013-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Retail,UGX,2350.0,0.906
2013-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Wholesale,UGX,1460.12,0.5629
2013-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,vegetables and fruits,Plantains,KG,actual,Retail,UGX,1833.25,0.7068
2013-06-15,Kampala,Central Kampala,Owino,0.322805,32.574841,vegetables and fruits,Plantains,KG,actual,Wholesale,UGX,1333.25,0.514
2013-06-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1000.0,0.3855
2013-06-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Maize (white),KG,actual,Retail,UGX,900.0,0.347
2013-06-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1400.0,0.5397
2013-06-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Millet,KG,actual,Retail,UGX,1400.0,0.5397
2013-06-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1000.0,0.3855
2013-06-15,Kween,Kween,Kapchorwa,1.382778,34.524444,pulses and nuts,Beans,KG,actual,Retail,UGX,1800.0,0.6939
2013-06-15,Kyankwanzi,Kiboga,Kiboga,0.916111,31.774167,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2266.6,0.8738
2013-06-15,Kyankwanzi,Kiboga,Kiboga,0.916111,31.774167,cereals and tubers,Millet,KG,actual,Retail,UGX,2200.0,0.8481
2013-06-15,Kyankwanzi,Kiboga,Kiboga,0.916111,31.774167,pulses and nuts,Beans,KG,actual,Retail,UGX,1800.0,0.6939
2013-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1200.0,0.4626
2013-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Cassava flour,KG,actual,Wholesale,UGX,990.0,0.3817
2013-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1600.0,0.6168
2013-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Sorghum,KG,actual,Retail,UGX,600.0,0.2313
2013-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,pulses and nuts,Beans,KG,actual,Wholesale,UGX,1416.83,0.5462
2013-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,vegetables and fruits,Plantains,KG,actual,Retail,UGX,1000.0,0.3855
2013-06-15,Lira,Lira Municipality,Lira,2.235,32.909722,vegetables and fruits,Plantains,KG,actual,Wholesale,UGX,1000.0,0.3855
2013-06-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1700.0,0.6554
2013-06-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1140.0,0.4395
2013-06-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1920.0,0.7402
2013-06-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Millet,KG,actual,Retail,UGX,2180.0,0.8404
2013-06-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1460.0,0.5629
2013-07-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Maize,KG,actual,Wholesale,UGX,688.71,0.2692
2013-07-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2010.0,0.7858
2013-07-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1130.0,0.4418
2013-07-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1806.8,0.7064
2013-07-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Millet,KG,actual,Retail,UGX,1358.2,0.531
2013-07-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Sorghum,KG,actual,Retail,UGX,668.4,0.2613
2013-07-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,pulses and nuts,Beans,KG,actual,Retail,UGX,2993.4,1.1703
